city,city_key,datetime,date,hour,station_name,station_id,no2,pm10,o3
Berlin,berlin,2024-01-03 02:00:00,2024-01-03,2,Berlin Grunewald (3.5 m),143,3.0,6.0,54.0
Berlin,berlin,2024-01-03 02:00:00,2024-01-03,2,Berlin Marienfelde,138,2.0,,57.0
Berlin,berlin,2024-01-03 02:00:00,2024-01-03,2,Berlin Neukölln,145,6.0,8.0,53.0
Berlin,berlin,2024-01-03 02:00:00,2024-01-03,2,Berlin Wedding,121,8.0,8.0,53.0
Berlin,berlin,2024-01-03 03:00:00,2024-01-03,3,Berlin Buch,158,6.0,8.0,49.0
Berlin,berlin,2024-01-03 03:00:00,2024-01-03,3,Berlin Grunewald (3.5 m),143,2.0,6.0,56.0
Berlin,berlin,2024-01-03 03:00:00,2024-01-03,3,Berlin Marienfelde,138,2.0,,59.0
Berlin,berlin,2024-01-03 03:00:00,2024-01-03,3,Berlin Neukölln,145,5.0,8.0,55.0
Berlin,berlin,2024-01-03 03:00:00,2024-01-03,3,Berlin Wedding,121,9.0,8.0,53.0
Berlin,berlin,2024-01-03 04:00:00,2024-01-03,4,Berlin Buch,158,6.0,8.0,51.0
Berlin,berlin,2024-01-03 04:00:00,2024-01-03,4,Berlin Grunewald (3.5 m),143,2.0,6.0,57.0
Berlin,berlin,2024-01-03 04:00:00,2024-01-03,4,Berlin Marienfelde,138,2.0,,59.0
Berlin,berlin,2024-01-03 04:00:00,2024-01-03,4,Berlin Neukölln,145,5.0,8.0,56.0
Berlin,berlin,2024-01-03 04:00:00,2024-01-03,4,Berlin Wedding,121,8.0,8.0,56.0
Berlin,berlin,2024-01-03 05:00:00,2024-01-03,5,Berlin Buch,158,8.0,7.0,51.0
Berlin,berlin,2024-01-03 05:00:00,2024-01-03,5,Berlin Grunewald (3.5 m),143,2.0,6.0,59.0
Berlin,berlin,2024-01-03 05:00:00,2024-01-03,5,Berlin Marienfelde,138,2.0,,60.0
Berlin,berlin,2024-01-03 05:00:00,2024-01-03,5,Berlin Neukölln,145,7.0,8.0,54.0
Berlin,berlin,2024-01-03 05:00:00,2024-01-03,5,Berlin Wedding,121,9.0,7.0,57.0
Berlin,berlin,2024-01-03 06:00:00,2024-01-03,6,Berlin Buch,158,11.0,7.0,49.0
Berlin,berlin,2024-01-03 06:00:00,2024-01-03,6,Berlin Grunewald (3.5 m),143,2.0,6.0,62.0
Berlin,berlin,2024-01-03 06:00:00,2024-01-03,6,Berlin Marienfelde,138,2.0,,63.0
Berlin,berlin,2024-01-03 06:00:00,2024-01-03,6,Berlin Neukölln,145,11.0,8.0,53.0
Berlin,berlin,2024-01-03 06:00:00,2024-01-03,6,Berlin Wedding,121,16.0,7.0,54.0
Berlin,berlin,2024-01-03 07:00:00,2024-01-03,7,Berlin Buch,158,10.0,7.0,53.0
Berlin,berlin,2024-01-03 07:00:00,2024-01-03,7,Berlin Grunewald (3.5 m),143,2.0,6.0,62.0
Berlin,berlin,2024-01-03 07:00:00,2024-01-03,7,Berlin Marienfelde,138,2.0,,65.0
Berlin,berlin,2024-01-03 07:00:00,2024-01-03,7,Berlin Neukölln,145,9.0,7.0,58.0
Berlin,berlin,2024-01-03 07:00:00,2024-01-03,7,Berlin Wedding,121,13.0,7.0,57.0
Berlin,berlin,2024-01-03 08:00:00,2024-01-03,8,Berlin Buch,158,11.0,7.0,52.0
Berlin,berlin,2024-01-03 08:00:00,2024-01-03,8,Berlin Grunewald (3.5 m),143,3.0,5.0,61.0
Berlin,berlin,2024-01-03 08:00:00,2024-01-03,8,Berlin Marienfelde,138,2.0,,67.0
Berlin,berlin,2024-01-03 08:00:00,2024-01-03,8,Berlin Neukölln,145,11.0,7.0,57.0
Berlin,berlin,2024-01-03 08:00:00,2024-01-03,8,Berlin Wedding,121,18.0,7.0,52.0
Berlin,berlin,2024-01-03 09:00:00,2024-01-03,9,Berlin Buch,158,12.0,7.0,52.0
Berlin,berlin,2024-01-03 09:00:00,2024-01-03,9,Berlin Grunewald (3.5 m),143,2.0,5.0,65.0
Berlin,berlin,2024-01-03 09:00:00,2024-01-03,9,Berlin Marienfelde,138,2.0,,69.0
Berlin,berlin,2024-01-03 09:00:00,2024-01-03,9,Berlin Neukölln,145,11.0,7.0,59.0
Berlin,berlin,2024-01-03 09:00:00,2024-01-03,9,Berlin Wedding,121,16.0,7.0,56.0
Berlin,berlin,2024-01-03 10:00:00,2024-01-03,10,Berlin Buch,158,10.0,6.0,56.0
Berlin,berlin,2024-01-03 10:00:00,2024-01-03,10,Berlin Grunewald (3.5 m),143,2.0,5.0,67.0
Berlin,berlin,2024-01-03 10:00:00,2024-01-03,10,Berlin Marienfelde,138,2.0,,68.0
Berlin,berlin,2024-01-03 10:00:00,2024-01-03,10,Berlin Neukölln,145,9.0,7.0,61.0
Berlin,berlin,2024-01-03 10:00:00,2024-01-03,10,Berlin Wedding,121,15.0,7.0,58.0
Berlin,berlin,2024-01-03 11:00:00,2024-01-03,11,Berlin Buch,158,7.0,6.0,60.0
Berlin,berlin,2024-01-03 11:00:00,2024-01-03,11,Berlin Grunewald (3.5 m),143,2.0,5.0,67.0
Berlin,berlin,2024-01-03 11:00:00,2024-01-03,11,Berlin Marienfelde,138,2.0,,69.0
Berlin,berlin,2024-01-03 11:00:00,2024-01-03,11,Berlin Neukölln,145,8.0,7.0,63.0
Berlin,berlin,2024-01-03 11:00:00,2024-01-03,11,Berlin Wedding,121,11.0,7.0,63.0
Berlin,berlin,2024-01-03 12:00:00,2024-01-03,12,Berlin Buch,158,6.0,6.0,63.0
Berlin,berlin,2024-01-03 12:00:00,2024-01-03,12,Berlin Grunewald (3.5 m),143,2.0,5.0,65.0
Berlin,berlin,2024-01-03 12:00:00,2024-01-03,12,Berlin Marienfelde,138,2.0,,69.0
Berlin,berlin,2024-01-03 12:00:00,2024-01-03,12,Berlin Neukölln,145,8.0,7.0,63.0
Berlin,berlin,2024-01-03 12:00:00,2024-01-03,12,Berlin Wedding,121,10.0,7.0,63.0
Berlin,berlin,2024-01-03 13:00:00,2024-01-03,13,Berlin Buch,158,5.0,6.0,63.0
Berlin,berlin,2024-01-03 13:00:00,2024-01-03,13,Berlin Grunewald (3.5 m),143,2.0,5.0,64.0
Berlin,berlin,2024-01-03 13:00:00,2024-01-03,13,Berlin Marienfelde,138,2.0,,69.0
Berlin,berlin,2024-01-03 13:00:00,2024-01-03,13,Berlin Neukölln,145,11.0,7.0,60.0
Berlin,berlin,2024-01-03 13:00:00,2024-01-03,13,Berlin Wedding,121,12.0,7.0,62.0
Berlin,berlin,2024-01-03 14:00:00,2024-01-03,14,Berlin Buch,158,10.0,6.0,54.0
Berlin,berlin,2024-01-03 14:00:00,2024-01-03,14,Berlin Grunewald (3.5 m),143,2.0,5.0,66.0
Berlin,berlin,2024-01-03 14:00:00,2024-01-03,14,Berlin Marienfelde,138,2.0,,69.0
Berlin,berlin,2024-01-03 14:00:00,2024-01-03,14,Berlin Neukölln,145,11.0,7.0,60.0
Berlin,berlin,2024-01-03 14:00:00,2024-01-03,14,Berlin Wedding,121,14.0,6.0,59.0
Berlin,berlin,2024-01-03 15:00:00,2024-01-03,15,Berlin Buch,158,12.0,6.0,50.0
Berlin,berlin,2024-01-03 15:00:00,2024-01-03,15,Berlin Grunewald (3.5 m),143,2.0,5.0,67.0
Berlin,berlin,2024-01-03 15:00:00,2024-01-03,15,Berlin Marienfelde,138,3.0,,68.0
Berlin,berlin,2024-01-03 15:00:00,2024-01-03,15,Berlin Neukölln,145,10.0,7.0,63.0
Berlin,berlin,2024-01-03 15:00:00,2024-01-03,15,Berlin Wedding,121,10.0,6.0,63.0
Berlin,berlin,2024-01-03 16:00:00,2024-01-03,16,Berlin Buch,158,14.0,6.0,47.0
Berlin,berlin,2024-01-03 16:00:00,2024-01-03,16,Berlin Grunewald (3.5 m),143,3.0,5.0,66.0
Berlin,berlin,2024-01-03 16:00:00,2024-01-03,16,Berlin Marienfelde,138,3.0,,70.0
Berlin,berlin,2024-01-03 16:00:00,2024-01-03,16,Berlin Neukölln,145,13.0,7.0,59.0
Berlin,berlin,2024-01-03 16:00:00,2024-01-03,16,Berlin Wedding,121,11.0,6.0,63.0
Berlin,berlin,2024-01-03 17:00:00,2024-01-03,17,Berlin Buch,158,16.0,6.0,48.0
Berlin,berlin,2024-01-03 17:00:00,2024-01-03,17,Berlin Grunewald (3.5 m),143,2.0,5.0,65.0
Berlin,berlin,2024-01-03 17:00:00,2024-01-03,17,Berlin Marienfelde,138,3.0,,66.0
Berlin,berlin,2024-01-03 17:00:00,2024-01-03,17,Berlin Neukölln,145,14.0,7.0,58.0
Berlin,berlin,2024-01-03 17:00:00,2024-01-03,17,Berlin Wedding,121,16.0,6.0,60.0
Berlin,berlin,2024-01-03 18:00:00,2024-01-03,18,Berlin Buch,158,13.0,6.0,51.0
Berlin,berlin,2024-01-03 18:00:00,2024-01-03,18,Berlin Grunewald (3.5 m),143,4.0,5.0,60.0
Berlin,berlin,2024-01-03 18:00:00,2024-01-03,18,Berlin Marienfelde,138,3.0,,62.0
Berlin,berlin,2024-01-03 18:00:00,2024-01-03,18,Berlin Neukölln,145,15.0,7.0,53.0
Berlin,berlin,2024-01-03 18:00:00,2024-01-03,18,Berlin Wedding,121,16.0,6.0,55.0
Berlin,berlin,2024-01-03 19:00:00,2024-01-03,19,Berlin Buch,158,10.0,6.0,53.0
Berlin,berlin,2024-01-03 19:00:00,2024-01-03,19,Berlin Grunewald (3.5 m),143,3.0,5.0,61.0
Berlin,berlin,2024-01-03 19:00:00,2024-01-03,19,Berlin Marienfelde,138,2.0,,62.0
Berlin,berlin,2024-01-03 19:00:00,2024-01-03,19,Berlin Neukölln,145,17.0,7.0,50.0
Berlin,berlin,2024-01-03 19:00:00,2024-01-03,19,Berlin Wedding,121,14.0,6.0,57.0
Berlin,berlin,2024-01-03 20:00:00,2024-01-03,20,Berlin Buch,158,10.0,6.0,52.0
Berlin,berlin,2024-01-03 20:00:00,2024-01-03,20,Berlin Grunewald (3.5 m),143,2.0,5.0,63.0
Berlin,berlin,2024-01-03 20:00:00,2024-01-03,20,Berlin Marienfelde,138,2.0,,65.0
Berlin,berlin,2024-01-03 20:00:00,2024-01-03,20,Berlin Neukölln,145,10.0,7.0,58.0
Berlin,berlin,2024-01-03 20:00:00,2024-01-03,20,Berlin Wedding,121,11.0,5.0,60.0
Berlin,berlin,2024-01-03 21:00:00,2024-01-03,21,Berlin Buch,158,5.0,6.0,58.0
Berlin,berlin,2024-01-03 21:00:00,2024-01-03,21,Berlin Grunewald (3.5 m),143,2.0,4.0,66.0
Berlin,berlin,2024-01-03 21:00:00,2024-01-03,21,Berlin Marienfelde,138,2.0,,65.0
Berlin,berlin,2024-01-03 21:00:00,2024-01-03,21,Berlin Neukölln,145,9.0,7.0,59.0
Berlin,berlin,2024-01-03 21:00:00,2024-01-03,21,Berlin Wedding,121,8.0,5.0,63.0
Berlin,berlin,2024-01-03 22:00:00,2024-01-03,22,Berlin Buch,158,7.0,6.0,58.0
Berlin,berlin,2024-01-03 22:00:00,2024-01-03,22,Berlin Grunewald (3.5 m),143,2.0,4.0,65.0
Berlin,berlin,2024-01-03 22:00:00,2024-01-03,22,Berlin Marienfelde,138,2.0,,64.0
Berlin,berlin,2024-01-03 22:00:00,2024-01-03,22,Berlin Neukölln,145,8.0,7.0,60.0
Berlin,berlin,2024-01-03 22:00:00,2024-01-03,22,Berlin Wedding,121,10.0,5.0,63.0
Berlin,berlin,2024-01-03 23:00:00,2024-01-03,23,Berlin Buch,158,6.0,5.0,59.0
Berlin,berlin,2024-01-03 23:00:00,2024-01-03,23,Berlin Grunewald (3.5 m),143,2.0,4.0,64.0
Berlin,berlin,2024-01-03 23:00:00,2024-01-03,23,Berlin Marienfelde,138,4.0,,61.0
Berlin,berlin,2024-01-03 23:00:00,2024-01-03,23,Berlin Neukölln,145,7.0,7.0,59.0
Berlin,berlin,2024-01-03 23:00:00,2024-01-03,23,Berlin Wedding,121,9.0,5.0,62.0
Berlin,berlin,2024-01-04 00:00:00,2024-01-04,0,Berlin Buch,158,5.0,5.0,56.0
Berlin,berlin,2024-01-04 00:00:00,2024-01-04,0,Berlin Grunewald (3.5 m),143,2.0,4.0,60.0
Berlin,berlin,2024-01-04 00:00:00,2024-01-04,0,Berlin Marienfelde,138,3.0,,60.0
Berlin,berlin,2024-01-04 00:00:00,2024-01-04,0,Berlin Neukölln,145,9.0,7.0,55.0
Berlin,berlin,2024-01-04 00:00:00,2024-01-04,0,Berlin Wedding,121,9.0,5.0,59.0
Berlin,berlin,2024-01-04 01:00:00,2024-01-04,1,Berlin Buch,158,6.0,5.0,56.0
Berlin,berlin,2024-01-04 01:00:00,2024-01-04,1,Berlin Grunewald (3.5 m),143,2.0,4.0,60.0
Berlin,berlin,2024-01-04 01:00:00,2024-01-04,1,Berlin Marienfelde,138,3.0,,62.0
Berlin,berlin,2024-01-04 01:00:00,2024-01-04,1,Berlin Neukölln,145,6.0,7.0,57.0
Berlin,berlin,2024-01-04 01:00:00,2024-01-04,1,Berlin Wedding,121,5.0,5.0,63.0
Berlin,berlin,2024-01-04 02:00:00,2024-01-04,2,Berlin Buch,158,3.0,5.0,59.0
Berlin,berlin,2024-01-04 02:00:00,2024-01-04,2,Berlin Grunewald (3.5 m),143,1.0,4.0,65.0
Berlin,berlin,2024-01-04 02:00:00,2024-01-04,2,Berlin Marienfelde,138,2.0,,62.0
Berlin,berlin,2024-01-04 02:00:00,2024-01-04,2,Berlin Neukölln,145,5.0,7.0,62.0
Berlin,berlin,2024-01-04 02:00:00,2024-01-04,2,Berlin Wedding,121,4.0,5.0,67.0
Berlin,berlin,2024-01-04 03:00:00,2024-01-04,3,Berlin Buch,158,4.0,5.0,60.0
Berlin,berlin,2024-01-04 03:00:00,2024-01-04,3,Berlin Grunewald (3.5 m),143,2.0,4.0,63.0
Berlin,berlin,2024-01-04 03:00:00,2024-01-04,3,Berlin Marienfelde,138,3.0,,63.0
Berlin,berlin,2024-01-04 03:00:00,2024-01-04,3,Berlin Neukölln,145,6.0,7.0,62.0
Berlin,berlin,2024-01-04 03:00:00,2024-01-04,3,Berlin Wedding,121,5.0,5.0,66.0
Berlin,berlin,2024-01-04 04:00:00,2024-01-04,4,Berlin Buch,158,4.0,5.0,58.0
Berlin,berlin,2024-01-04 04:00:00,2024-01-04,4,Berlin Grunewald (3.5 m),143,2.0,4.0,58.0
Berlin,berlin,2024-01-04 04:00:00,2024-01-04,4,Berlin Marienfelde,138,3.0,,61.0
Berlin,berlin,2024-01-04 04:00:00,2024-01-04,4,Berlin Neukölln,145,6.0,7.0,58.0
Berlin,berlin,2024-01-04 04:00:00,2024-01-04,4,Berlin Wedding,121,7.0,5.0,62.0
Berlin,berlin,2024-01-04 05:00:00,2024-01-04,5,Berlin Buch,158,7.0,5.0,54.0
Berlin,berlin,2024-01-04 05:00:00,2024-01-04,5,Berlin Grunewald (3.5 m),143,2.0,4.0,61.0
Berlin,berlin,2024-01-04 05:00:00,2024-01-04,5,Berlin Marienfelde,138,3.0,,62.0
Berlin,berlin,2024-01-04 05:00:00,2024-01-04,5,Berlin Neukölln,145,6.0,7.0,58.0
Berlin,berlin,2024-01-04 05:00:00,2024-01-04,5,Berlin Wedding,121,10.0,5.0,57.0
Berlin,berlin,2024-01-04 06:00:00,2024-01-04,6,Berlin Buch,158,6.0,5.0,57.0
Berlin,berlin,2024-01-04 06:00:00,2024-01-04,6,Berlin Grunewald (3.5 m),143,2.0,4.0,58.0
Berlin,berlin,2024-01-04 06:00:00,2024-01-04,6,Berlin Marienfelde,138,5.0,,59.0
Berlin,berlin,2024-01-04 06:00:00,2024-01-04,6,Berlin Neukölln,145,9.0,7.0,57.0
Berlin,berlin,2024-01-04 06:00:00,2024-01-04,6,Berlin Wedding,121,13.0,5.0,55.0
Berlin,berlin,2024-01-04 07:00:00,2024-01-04,7,Berlin Buch,158,7.0,5.0,54.0
Berlin,berlin,2024-01-04 07:00:00,2024-01-04,7,Berlin Grunewald (3.5 m),143,2.0,4.0,57.0
Berlin,berlin,2024-01-04 07:00:00,2024-01-04,7,Berlin Marienfelde,138,5.0,,61.0
Berlin,berlin,2024-01-04 07:00:00,2024-01-04,7,Berlin Neukölln,145,10.0,7.0,53.0
Berlin,berlin,2024-01-04 07:00:00,2024-01-04,7,Berlin Wedding,121,14.0,5.0,51.0
Berlin,berlin,2024-01-04 08:00:00,2024-01-04,8,Berlin Buch,158,5.0,5.0,40.0
Berlin,berlin,2024-01-04 08:00:00,2024-01-04,8,Berlin Grunewald (3.5 m),143,2.0,4.0,44.0
Berlin,berlin,2024-01-04 08:00:00,2024-01-04,8,Berlin Marienfelde,138,4.0,,48.0
Berlin,berlin,2024-01-04 08:00:00,2024-01-04,8,Berlin Neukölln,145,10.0,7.0,42.0
Berlin,berlin,2024-01-04 08:00:00,2024-01-04,8,Berlin Wedding,121,11.0,5.0,38.0
Berlin,berlin,2024-01-04 09:00:00,2024-01-04,9,Berlin Buch,158,5.0,5.0,33.0
Berlin,berlin,2024-01-04 09:00:00,2024-01-04,9,Berlin Grunewald (3.5 m),143,2.0,4.0,36.0
Berlin,berlin,2024-01-04 09:00:00,2024-01-04,9,Berlin Marienfelde,138,4.0,,38.0
Berlin,berlin,2024-01-04 09:00:00,2024-01-04,9,Berlin Neukölln,145,11.0,7.0,31.0
Berlin,berlin,2024-01-04 09:00:00,2024-01-04,9,Berlin Wedding,121,13.0,5.0,29.0
Berlin,berlin,2024-01-04 10:00:00,2024-01-04,10,Berlin Buch,158,6.0,5.0,33.0
Berlin,berlin,2024-01-04 10:00:00,2024-01-04,10,Berlin Grunewald (3.5 m),143,2.0,4.0,37.0
Berlin,berlin,2024-01-04 10:00:00,2024-01-04,10,Berlin Marienfelde,138,4.0,,35.0
Berlin,berlin,2024-01-04 10:00:00,2024-01-04,10,Berlin Neukölln,145,8.0,7.0,32.0
Berlin,berlin,2024-01-04 10:00:00,2024-01-04,10,Berlin Wedding,121,12.0,5.0,29.0
Berlin,berlin,2024-01-04 11:00:00,2024-01-04,11,Berlin Buch,158,5.0,5.0,37.0
Berlin,berlin,2024-01-04 11:00:00,2024-01-04,11,Berlin Grunewald (3.5 m),143,2.0,4.0,38.0
Berlin,berlin,2024-01-04 11:00:00,2024-01-04,11,Berlin Marienfelde,138,4.0,,38.0
Berlin,berlin,2024-01-04 11:00:00,2024-01-04,11,Berlin Neukölln,145,9.0,7.0,33.0
Berlin,berlin,2024-01-04 11:00:00,2024-01-04,11,Berlin Wedding,121,11.0,5.0,34.0
Berlin,berlin,2024-01-04 12:00:00,2024-01-04,12,Berlin Buch,158,5.0,5.0,35.0
Berlin,berlin,2024-01-04 12:00:00,2024-01-04,12,Berlin Grunewald (3.5 m),143,2.0,4.0,38.0
Berlin,berlin,2024-01-04 12:00:00,2024-01-04,12,Berlin Marienfelde,138,4.0,,39.0
Berlin,berlin,2024-01-04 12:00:00,2024-01-04,12,Berlin Neukölln,145,8.0,7.0,34.0
Berlin,berlin,2024-01-04 12:00:00,2024-01-04,12,Berlin Wedding,121,12.0,5.0,33.0
Berlin,berlin,2024-01-04 13:00:00,2024-01-04,13,Berlin Buch,158,7.0,5.0,31.0
Berlin,berlin,2024-01-04 13:00:00,2024-01-04,13,Berlin Grunewald (3.5 m),143,4.0,4.0,35.0
Berlin,berlin,2024-01-04 13:00:00,2024-01-04,13,Berlin Marienfelde,138,5.0,,36.0
Berlin,berlin,2024-01-04 13:00:00,2024-01-04,13,Berlin Neukölln,145,11.0,7.0,30.0
Berlin,berlin,2024-01-04 13:00:00,2024-01-04,13,Berlin Wedding,121,15.0,4.0,28.0
Berlin,berlin,2024-01-04 14:00:00,2024-01-04,14,Berlin Buch,158,7.0,5.0,26.0
Berlin,berlin,2024-01-04 14:00:00,2024-01-04,14,Berlin Grunewald (3.5 m),143,4.0,4.0,32.0
Berlin,berlin,2024-01-04 14:00:00,2024-01-04,14,Berlin Marienfelde,138,6.0,,33.0
Berlin,berlin,2024-01-04 14:00:00,2024-01-04,14,Berlin Neukölln,145,12.0,7.0,26.0
Berlin,berlin,2024-01-04 14:00:00,2024-01-04,14,Berlin Wedding,121,15.0,4.0,24.0
Berlin,berlin,2024-01-04 15:00:00,2024-01-04,15,Berlin Buch,158,5.0,5.0,30.0
Berlin,berlin,2024-01-04 15:00:00,2024-01-04,15,Berlin Grunewald (3.5 m),143,5.0,4.0,29.0
Berlin,berlin,2024-01-04 15:00:00,2024-01-04,15,Berlin Marienfelde,138,8.0,,28.0
Berlin,berlin,2024-01-04 15:00:00,2024-01-04,15,Berlin Neukölln,145,11.0,7.0,23.0
Berlin,berlin,2024-01-04 15:00:00,2024-01-04,15,Berlin Wedding,121,11.0,4.0,25.0
Berlin,berlin,2024-01-04 16:00:00,2024-01-04,16,Berlin Buch,158,4.0,4.0,35.0
Berlin,berlin,2024-01-04 16:00:00,2024-01-04,16,Berlin Grunewald (3.5 m),143,5.0,4.0,31.0
Berlin,berlin,2024-01-04 16:00:00,2024-01-04,16,Berlin Marienfelde,138,9.0,,28.0
Berlin,berlin,2024-01-04 16:00:00,2024-01-04,16,Berlin Neukölln,145,14.0,7.0,25.0
Berlin,berlin,2024-01-04 16:00:00,2024-01-04,16,Berlin Wedding,121,11.0,4.0,28.0
Berlin,berlin,2024-01-04 17:00:00,2024-01-04,17,Berlin Buch,158,4.0,4.0,36.0
Berlin,berlin,2024-01-04 17:00:00,2024-01-04,17,Berlin Grunewald (3.5 m),143,5.0,4.0,32.0
Berlin,berlin,2024-01-04 17:00:00,2024-01-04,17,Berlin Marienfelde,138,9.0,,31.0
Berlin,berlin,2024-01-04 17:00:00,2024-01-04,17,Berlin Neukölln,145,12.0,6.0,28.0
Berlin,berlin,2024-01-04 17:00:00,2024-01-04,17,Berlin Wedding,121,10.0,4.0,32.0
Berlin,berlin,2024-01-04 18:00:00,2024-01-04,18,Berlin Buch,158,5.0,4.0,34.0
Berlin,berlin,2024-01-04 18:00:00,2024-01-04,18,Berlin Grunewald (3.5 m),143,4.0,4.0,35.0
Berlin,berlin,2024-01-04 18:00:00,2024-01-04,18,Berlin Marienfelde,138,14.0,,27.0
Berlin,berlin,2024-01-04 18:00:00,2024-01-04,18,Berlin Neukölln,145,12.0,6.0,31.0
Berlin,berlin,2024-01-04 18:00:00,2024-01-04,18,Berlin Wedding,121,11.0,4.0,31.0
Berlin,berlin,2024-01-04 19:00:00,2024-01-04,19,Berlin Buch,158,6.0,4.0,31.0
Berlin,berlin,2024-01-04 19:00:00,2024-01-04,19,Berlin Grunewald (3.5 m),143,5.0,4.0,34.0
Berlin,berlin,2024-01-04 19:00:00,2024-01-04,19,Berlin Marienfelde,138,16.0,,26.0
Berlin,berlin,2024-01-04 19:00:00,2024-01-04,19,Berlin Neukölln,145,13.0,6.0,30.0
Berlin,berlin,2024-01-04 19:00:00,2024-01-04,19,Berlin Wedding,121,16.0,4.0,28.0
Berlin,berlin,2024-01-04 20:00:00,2024-01-04,20,Berlin Buch,158,6.0,4.0,30.0
Berlin,berlin,2024-01-04 20:00:00,2024-01-04,20,Berlin Grunewald (3.5 m),143,6.0,4.0,32.0
Berlin,berlin,2024-01-04 20:00:00,2024-01-04,20,Berlin Marienfelde,138,15.0,,26.0
Berlin,berlin,2024-01-04 20:00:00,2024-01-04,20,Berlin Neukölln,145,13.0,6.0,33.0
Berlin,berlin,2024-01-04 20:00:00,2024-01-04,20,Berlin Wedding,121,14.0,4.0,29.0
Berlin,berlin,2024-01-04 21:00:00,2024-01-04,21,Berlin Buch,158,8.0,4.0,28.0
Berlin,berlin,2024-01-04 21:00:00,2024-01-04,21,Berlin Grunewald (3.5 m),143,5.0,4.0,26.0
Berlin,berlin,2024-01-04 21:00:00,2024-01-04,21,Berlin Marienfelde,138,13.0,,22.0
Berlin,berlin,2024-01-04 21:00:00,2024-01-04,21,Berlin Neukölln,145,12.0,6.0,37.0
Berlin,berlin,2024-01-04 21:00:00,2024-01-04,21,Berlin Wedding,121,16.0,4.0,28.0
Berlin,berlin,2024-01-04 22:00:00,2024-01-04,22,Berlin Buch,158,7.0,4.0,26.0
Berlin,berlin,2024-01-04 22:00:00,2024-01-04,22,Berlin Grunewald (3.5 m),143,4.0,4.0,21.0
Berlin,berlin,2024-01-04 22:00:00,2024-01-04,22,Berlin Marienfelde,138,13.0,,15.0
Berlin,berlin,2024-01-04 22:00:00,2024-01-04,22,Berlin Neukölln,145,10.0,6.0,40.0
Berlin,berlin,2024-01-04 22:00:00,2024-01-04,22,Berlin Wedding,121,9.0,4.0,38.0
Berlin,berlin,2024-01-04 23:00:00,2024-01-04,23,Berlin Buch,158,8.0,5.0,23.0
Berlin,berlin,2024-01-04 23:00:00,2024-01-04,23,Berlin Grunewald (3.5 m),143,4.0,4.0,16.0
Berlin,berlin,2024-01-04 23:00:00,2024-01-04,23,Berlin Marienfelde,138,12.0,,16.0
Berlin,berlin,2024-01-04 23:00:00,2024-01-04,23,Berlin Neukölln,145,12.0,6.0,37.0
Berlin,berlin,2024-01-04 23:00:00,2024-01-04,23,Berlin Wedding,121,12.0,5.0,35.0
Berlin,berlin,2024-01-05 00:00:00,2024-01-05,0,Berlin Buch,158,8.0,5.0,19.0
Berlin,berlin,2024-01-05 00:00:00,2024-01-05,0,Berlin Grunewald (3.5 m),143,4.0,4.0,14.0
Berlin,berlin,2024-01-05 00:00:00,2024-01-05,0,Berlin Marienfelde,138,8.0,,18.0
Berlin,berlin,2024-01-05 00:00:00,2024-01-05,0,Berlin Neukölln,145,20.0,6.0,26.0
Berlin,berlin,2024-01-05 00:00:00,2024-01-05,0,Berlin Wedding,121,17.0,5.0,30.0
Berlin,berlin,2024-01-05 01:00:00,2024-01-05,1,Berlin Buch,158,6.0,5.0,22.0
Berlin,berlin,2024-01-05 01:00:00,2024-01-05,1,Berlin Grunewald (3.5 m),143,13.0,4.0,7.0
Berlin,berlin,2024-01-05 01:00:00,2024-01-05,1,Berlin Marienfelde,138,10.0,,17.0
Berlin,berlin,2024-01-05 01:00:00,2024-01-05,1,Berlin Neukölln,145,24.0,6.0,21.0
Berlin,berlin,2024-01-05 01:00:00,2024-01-05,1,Berlin Wedding,121,16.0,5.0,33.0
Berlin,berlin,2024-01-05 02:00:00,2024-01-05,2,Berlin Buch,158,6.0,5.0,25.0
Berlin,berlin,2024-01-05 02:00:00,2024-01-05,2,Berlin Grunewald (3.5 m),143,16.0,4.0,6.0
Berlin,berlin,2024-01-05 02:00:00,2024-01-05,2,Berlin Marienfelde,138,13.0,,15.0
Berlin,berlin,2024-01-05 02:00:00,2024-01-05,2,Berlin Neukölln,145,24.0,6.0,19.0
Berlin,berlin,2024-01-05 02:00:00,2024-01-05,2,Berlin Wedding,121,18.0,5.0,33.0
Berlin,berlin,2024-01-05 03:00:00,2024-01-05,3,Berlin Buch,158,3.0,5.0,40.0
Berlin,berlin,2024-01-05 03:00:00,2024-01-05,3,Berlin Grunewald (3.5 m),143,13.0,4.0,12.0
Berlin,berlin,2024-01-05 03:00:00,2024-01-05,3,Berlin Marienfelde,138,23.0,,12.0
Berlin,berlin,2024-01-05 03:00:00,2024-01-05,3,Berlin Neukölln,145,10.0,6.0,33.0
Berlin,berlin,2024-01-05 03:00:00,2024-01-05,3,Berlin Wedding,121,12.0,5.0,38.0
Berlin,berlin,2024-01-05 04:00:00,2024-01-05,4,Berlin Buch,158,2.0,5.0,44.0
Berlin,berlin,2024-01-05 04:00:00,2024-01-05,4,Berlin Grunewald (3.5 m),143,16.0,4.0,19.0
Berlin,berlin,2024-01-05 04:00:00,2024-01-05,4,Berlin Marienfelde,138,15.0,,21.0
